WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
25/5-3,2498.1151897,479092.4375,6605456.5,-2475.974365,DUNLIN GP.,Burton Fm.,8.894402504,,2.510835886,1.9375,2.4868533611,83.866455078,,0.3345881104,4.0866837502,99.745704651,0.9272382855,8.5,,,,0.0368122533,,,,
25/5-3,2498.2671897,479092.4375,6605456.5,-2476.126221,DUNLIN GP.,Burton Fm.,8.8906002045,,2.465867281,1.9342904091,2.4714844227,83.571884155,,0.3532640636,4.2464652061,99.524078369,0.8357064128,8.5,,,,0.0764008686,,,,
25/5-3,2498.4191897,479092.4375,6605456.5,-2476.27832,DUNLIN GP.,Burton Fm.,8.9341516495,,2.4415781498,1.9333776236,2.4613127708,82.943908691,,0.36806795,4.5986170769,99.628929138,0.7200478911,8.5,,,,0.1018589884,,,,
25/5-3,2498.5711897,479092.4375,6605456.5,-2476.43042,DUNLIN GP.,Burton Fm.,8.9411077499,,2.398522377,1.9478014708,2.4780297279,82.492210388,,0.3731488585,4.7533860207,100.46547699,0.6360265017,8.5,,,,0.1086686999,,,,
25/5-3,2498.7231897,479092.4375,6605456.5,-2476.582275,DUNLIN GP.,Burton Fm.,8.9885616302,,2.3340313435,1.9684323072,2.5210542679,80.621437073,,0.361657083,4.5856971741,100.84700775,0.6172659397,8.5,,,,0.1094946787,,,,
25/5-3,2498.8751897,479092.4375,6605456.5,-2476.734375,DUNLIN GP.,Burton Fm.,8.9806575775,,2.2645390034,1.9815890789,2.5527896881,79.063949585,,0.3455212712,4.2779211998,100.53095245,0.6538934112,8.5,,,,0.0939827338,,,,
25/5-3,2499.0271897,479092.4375,6605456.5,-2476.88623,DUNLIN GP.,Burton Fm.,8.8906002045,,2.279594183,1.9933897257,2.5418801308,80.854446411,,0.3272120655,4.0625624657,98.777427673,0.6932730675,8.5,,,,0.0550108179,,,,
25/5-3,2499.1791897,479092.4375,6605456.5,-2477.03833,DUNLIN GP.,Burton Fm.,8.8597545624,,2.5603821278,2.0145175457,2.5298039913,83.15827179,,0.3161483407,3.958344698,96.511795044,0.6752099395,8.5,,,,0.0243218467,,,,
25/5-3,2499.3311897,479092.4375,6605456.5,-2477.19043,DUNLIN GP.,Burton Fm.,8.7897319794,,2.9161055088,2.0507597923,2.5321719646,81.710411072,,0.3146519065,3.9188294411,94.42641449,0.5784516335,8.5,,,,0.0182087291,,,,
25/5-3,2499.4831897,479092.4375,6605456.5,-2477.342285,DUNLIN GP.,Burton Fm.,8.7576284409,,3.0040962696,2.1097848415,2.5314378738,77.563163757,,0.3170700669,4.0148148537,92.981140137,0.4335345626,8.5,,,,0.01637966,,,,
25/5-3,2499.6351897,479092.4375,6605456.5,-2477.494385,DUNLIN GP.,Burton Fm.,8.7808113098,,2.9436411858,2.1920213699,2.5241756439,73.440422058,,0.3259776235,4.0232725143,92.548339844,0.3011381328,8.5,,,,0.0128616914,,,,
25/5-3,2499.7871897,479092.4375,6605456.5,-2477.64624,DUNLIN GP.,Burton Fm.,8.8119668961,,2.9316711426,2.262948513,2.5103948116,71.553695679,,0.3303057551,3.9686527252,92.974769592,0.2277157307,8.5,,,,0.0108897388,,,,
25/5-3,2499.9391897,479092.46875,6605456.5,-2477.79834,DUNLIN GP.,Burton Fm.,8.8393955231,,2.9634592533,2.2971594334,2.5032503605,69.67339325,,0.3323255181,3.9010591507,93.373710632,0.212954402,8.5,,,,0.0117767714,,,,
25/5-3,2500.0911897,479092.46875,6605456.5,-2477.950439,DUNLIN GP.,Burton Fm.,8.8553314209,,3.0223782063,2.31031847,2.5054399967,69.570968628,,0.3286013901,3.8462235928,92.927261353,0.2249209881,8.5,,,,0.0134524498,,,,
25/5-3,2500.2431897,479092.46875,6605456.5,-2478.102295,DUNLIN GP.,Burton Fm.,8.8556919098,,3.0627126694,2.3161261082,2.5206613541,72.509078979,,0.3219335377,3.7570028305,92.882080078,0.2244267017,8.5,,,,0.0173571352,,,,
25/5-3,2500.3951897,479092.46875,6605456.5,-2478.254395,DUNLIN GP.,Burton Fm.,8.8478689194,,3.0281627178,2.3180778027,2.5324444771,75.876899719,,0.3165531754,3.626693964,93.450584412,0.1812358201,8.5,,,,0.0201638658,,,,
25/5-3,2500.5471897,479092.46875,6605456.5,-2478.40625,DUNLIN GP.,Burton Fm.,8.8217039108,,2.9885311127,2.3193461895,2.5271818638,78.418151855,,0.3109083772,3.6147193909,93.598228455,0.088697277,8.5,,,,0.0184429549,,,,
25/5-3,2500.6991897,479092.46875,6605456.5,-2478.55835,DUNLIN GP.,Burton Fm.,8.7749624252,,3.0211203098,2.3222646713,2.5145754814,80.978889465,,0.3111241758,3.6217176914,93.40789032,-0.02554019,8.5,,,,0.015583829,,,,
25/5-3,2500.8511897,479092.46875,6605456.5,-2478.710205,DUNLIN GP.,Burton Fm.,8.75,,3.0711820126,2.3254294395,2.5039944649,83.078330994,,0.3189666867,3.6780629158,93.250701904,-0.124327049,8.5,,,,0.0135028651,,,,
25/5-3,2501.0031897,479092.46875,6605456.5,-2478.862305,DUNLIN GP.,Burton Fm.,8.760802269,,3.0905075073,2.3258998394,2.5058624744,82.648887634,,0.3257260621,3.8180658817,93.392059326,-0.177009493,8.5,,,,0.0127461636,,,,
25/5-3,2501.1551897,479092.46875,6605456.5,-2479.014404,DUNLIN GP.,Burton Fm.,8.7698173523,,3.0756428242,2.324924469,2.5149183273,80.783958435,,0.3254916668,3.9832417965,93.457710266,-0.160412833,8.5,,,,0.0148212994,,,,
25/5-3,2501.3071897,479092.46875,6605456.5,-2479.16626,DUNLIN GP.,Burton Fm.,8.8156099319,,3.0358319283,2.3250570297,2.5200915337,77.557197571,,0.3171822727,3.9916946888,93.218093872,-0.070305452,8.5,,,,0.0155543331,,,,
25/5-3,2501.4591897,479092.46875,6605456.5,-2479.318359,DUNLIN GP.,Burton Fm.,8.8927574158,,2.9778175354,2.3227841854,2.5170209408,72.865737915,,0.3120906949,3.6974134445,93.298629761,0.0798472986,8.5,,,,0.0126462942,,,,
25/5-3,2501.6111897,479092.46875,6605456.5,-2479.470215,DUNLIN GP.,Burton Fm.,8.8964653015,,2.9349856377,2.3108308315,2.5152747631,69.408042908,,0.3174877465,3.4481794834,93.454574585,0.2619630992,8.5,,,,0.0110038845,,,,
25/5-3,2501.7631897,479092.46875,6605456.5,-2479.622314,DUNLIN GP.,Burton Fm.,8.8189048767,,2.9393715858,2.2880592346,2.5188322067,72.670227051,,0.3236199319,3.4075415134,94.222961426,0.4402234256,8.5,,,,0.0110731367,,,,
25/5-3,2501.9151897,479092.46875,6605456.5,-2479.774414,DUNLIN GP.,Burton Fm.,8.75,,2.9557628632,2.2608444691,2.520591259,79.54385376,,0.3327708542,3.5970814228,95.327919006,0.5811548829,8.5,,,,0.0104265446,,,,
25/5-3,2502.0671897,479092.46875,6605456.5,-2479.92627,DUNLIN GP.,Burton Fm.,8.75,,2.9477932453,2.2367928028,2.5171129704,80.931892395,,0.3376666903,3.8085772991,96.403968811,0.6726623774,8.5,,,,0.008377878,,,,
25/5-3,2502.2191897,479092.46875,6605456.5,-2480.078369,DUNLIN GP.,Burton Fm.,8.75,,2.9192049503,2.2187366486,2.5134563446,78.532997131,,0.341917187,3.9840936661,97.130126953,0.7306551337,8.5,,,,0.0082765128,,,,
25/5-3,2502.3711897,479092.46875,6605456.5,-2480.230225,DUNLIN GP.,Burton Fm.,8.75,,2.8719303608,2.2035527229,2.5157821178,77.406562805,,0.3446491957,4.2082986832,97.368385315,0.781057179,8.5,,,,0.0077113663,,,,
25/5-3,2502.5231897,479092.46875,6605456.5,-2480.382324,DUNLIN GP.,Burton Fm.,8.75,,2.837120533,2.1863567829,2.5237226486,78.041648865,,0.3506688178,4.4503970146,97.559143066,0.8407709599,8.5,,,,0.0071794605,,,,
25/5-3,2502.6751897,479092.46875,6605456.5,-2480.534424,DUNLIN GP.,Burton Fm.,8.75,,2.8517632484,2.1655869484,2.5337636471,78.418693542,,0.3579508662,4.458688736,97.675483704,0.9042643309,8.5,,,,0.0068026809,,,,
25/5-3,2502.8271897,479092.46875,6605456.5,-2480.686279,DUNLIN GP.,Burton Fm.,8.75,,2.8741118908,2.1456646919,2.5297195911,78.608589172,,0.3616816998,4.2877583504,97.740684509,0.9468966722,8.5,,,,0.0037342513,,,,
25/5-3,2502.9791897,479092.46875,6605456.5,-2480.838135,DUNLIN GP.,Burton Fm.,8.75,,2.8668689728,2.1329364777,2.5163462162,79.961875916,,0.3645436764,3.9967894554,97.779846191,0.9426528215,8.5,,,,0.0015710006,,,,
25/5-3,2503.1311897,479092.46875,6605456.5,-2480.98999,DUNLIN GP.,Burton Fm.,8.75,,2.85430336,2.128657341,2.5017971992,80.957641602,,0.3650653958,3.8169152737,97.969535828,0.8890797496,8.5,,,,0.0037986524,,,,
25/5-3,2503.2831897,479092.46875,6605456.5,-2481.14209,DUNLIN GP.,Burton Fm.,8.75,,2.8543388844,2.1304609776,2.4960420132,82.069396973,,0.3665039837,3.6104209423,98.370864868,0.8141319156,8.5,,,,0.0054848269,,,,
25/5-3,2503.4351897,479092.46875,6605456.5,-2481.294189,DUNLIN GP.,Burton Fm.,8.75,,2.8467173576,2.1347222328,2.5036489964,83.52116394,,0.3576237559,3.4996123314,98.662963867,0.7685065269,8.5,,,,0.0062002963,,,,
25/5-3,2503.5871897,479092.46875,6605456.5,-2481.446045,DUNLIN GP.,Burton Fm.,8.75,,2.8415341377,2.140768528,2.5198788643,84.224723816,,0.3471471071,3.5298585892,98.952697754,0.7945951819,8.5,,,,0.0093084369,,,,
25/5-3,2503.7391897,479092.46875,6605456.5,-2481.598145,DUNLIN GP.,Burton Fm.,8.75,,2.8634212017,2.148512125,2.5282049179,86.81552887,,0.3357887566,3.6939623356,99.279891968,0.8883464336,8.5,,,,0.0091853831,,,,
25/5-3,2503.8911897,479092.46875,6605456.5,-2481.75,DUNLIN GP.,Burton Fm.,8.75,,2.8930504322,2.1492722034,2.5204412937,88.030265808,,0.3323360682,3.8871665001,99.291381836,1.0078309774,8.5,,,,0.0073216823,,,,
25/5-3,2504.0431897,479092.46875,6605456.5,-2481.9021,DUNLIN GP.,Burton Fm.,8.75,,2.8899202347,2.1394405365,2.5130777359,88.208580017,,0.3328845799,3.935608387,99.288162231,1.0964493752,8.5,,,,0.0066893022,,,,
25/5-3,2504.1951897,479092.46875,6605456.5,-2482.053955,DUNLIN GP.,Burton Fm.,8.75,,2.8755915165,2.1235225201,2.5084826946,86.511955261,,0.3339700103,3.8937504292,99.018310547,1.128002286,8.5,,,,0.0078299269,,,,
25/5-3,2504.3471897,479092.46875,6605456.5,-2482.206055,DUNLIN GP.,Burton Fm.,8.75,,2.8621594906,2.1029891968,2.4996230602,85.614242554,,0.3393893838,4.0357637405,98.566940308,1.1186209917,8.5,,,,0.0114438767,,,,
25/5-3,2504.4991897,479092.46875,6605456.5,-2482.358154,DUNLIN GP.,Burton Fm.,8.75,,2.8330535889,2.0838160515,2.4703707695,86.402275085,,0.3568175435,4.8497700691,98.705429077,1.1063678265,8.5,,,,0.0307349153,,,,
25/5-3,2504.6511897,479092.46875,6605456.5,-2482.51001,DUNLIN GP.,Burton Fm.,8.75,,2.7280585766,2.0769779682,2.4045460224,86.862922668,,0.3770845234,6.2266077995,99.291503906,1.1212147474,8.5,,,,0.0520968549,,,,
25/5-3,2504.8031897,479092.5,6605456.5,-2482.662109,DUNLIN GP.,Burton Fm.,8.7592802048,,2.5719516277,2.0820553303,2.3318138123,85.036529541,,0.3855069578,7.847951889,99.41544342,1.164170146,8.5,,,,0.0595072061,,,,
25/5-3,2504.9551897,479092.5,6605456.5,-2482.813965,DUNLIN GP.,Burton Fm.,8.7641954422,,2.4736902714,2.089035511,2.3143563271,83.68837738,,0.3756234646,8.284444809,98.566497803,1.2052785158,8.5,,,,0.0689582601,,,,
25/5-3,2505.1071897,479092.5,6605456.5,-2482.966064,DUNLIN GP.,Burton Fm.,8.75,,2.5016598701,2.0952510834,2.3723459244,84.407783508,,0.3546708822,6.7407178879,97.516860962,1.2109035254,8.5,,,,0.0780026093,,,,
25/5-3,2505.2591897,479092.5,6605456.5,-2483.118164,DUNLIN GP.,Burton Fm.,8.75,,2.6763055325,2.0980944633,2.4616355896,83.996513367,,0.3453348577,5.6235537529,97.831687927,1.1775819063,8.5,,,,0.0734232664,,,,
25/5-3,2505.4111897,479092.5,6605456.5,-2483.27002,DUNLIN GP.,Burton Fm.,8.75,,2.8436737061,2.0991914272,2.5233387947,82.281761169,,0.341691643,4.5240769386,98.080406189,1.1388018131,8.5,,,,0.051531449,,,,
25/5-3,2505.5631897,479092.5,6605456.5,-2483.422119,DUNLIN GP.,Burton Fm.,8.75,,2.968829155,2.1108114719,2.5338747501,78.436691284,,0.3495914638,4.1233072281,97.215820313,1.1330629587,8.5,,,,0.0309896804,,,,
25/5-3,2505.7151897,479092.5,6605456.5,-2483.573975,DUNLIN GP.,Burton Fm.,8.75,,2.9559881687,2.1335651875,2.5154922009,78.860923767,,0.3570261896,3.9882400036,96.211235046,1.1775188446,8.5,,,,0.0134010008,,,,
25/5-3,2505.8671897,479092.5,6605456.5,-2483.726074,DUNLIN GP.,Burton Fm.,8.75,,2.9588999748,2.1544675827,2.5138430595,81.191085815,,0.3591381907,4.0391001701,94.583824158,1.2572271824,8.5,,,,0.0117217805,,,,
25/5-3,2506.0191897,479092.5,6605456.5,-2483.878174,DUNLIN GP.,Burton Fm.,8.75,,2.9562306404,2.1688220501,2.5167045593,80.844955444,,0.3555103838,4.0031876564,91.820541382,1.3379590511,8.5,,,,0.0125286598,,,,
25/5-3,2506.1711897,479092.5,6605456.5,-2484.030029,DUNLIN GP.,Burton Fm.,8.75,,2.9311299324,2.1734702587,2.5196254253,80.832145691,,0.3518019617,3.9877808094,90.505638123,1.3849538565,8.5,,,,0.0151984869,,,,
25/5-3,2506.3231897,479092.5,6605456.5,-2484.182129,DUNLIN GP.,Burton Fm.,8.75,,2.8851935863,2.1638729572,2.5220890045,81.880897522,,0.3506958485,4.055284977,91.506561279,1.3804485798,8.5,,,,0.0169204976,,,,
25/5-3,2506.4751897,479092.5,6605456.5,-2484.333984,DUNLIN GP.,Burton Fm.,8.75,,2.865695715,2.1435189247,2.5288527012,87.132171631,,0.3438359499,4.0774245262,93.267616272,1.3309637308,8.5,,,,0.0207276791,,,,
25/5-3,2506.6271897,479092.5,6605456.5,-2484.486084,DUNLIN GP.,Burton Fm.,8.75,,2.8593738079,2.1208434105,2.5341422558,89.41583252,,0.3325044811,4.0982174873,94.756523132,1.2591255903,8.5,,,,0.0242480021,,,,
25/5-3,2506.7791897,479092.5,6605456.5,-2484.638184,DUNLIN GP.,Burton Fm.,8.75,,2.8335413933,2.0995399952,2.5311887264,89.223442078,,0.3268406987,4.0397100449,95.928421021,1.1900918484,8.5,,,,0.0226262677,,,,
25/5-3,2506.9311897,479092.5,6605456.5,-2484.790039,DUNLIN GP.,Burton Fm.,8.75,,2.782920599,2.0815525055,2.5222001076,88.05279541,,0.345323056,4.1853108406,96.733779907,1.1403417587,8.5,,,,0.0177407805,,,,
25/5-3,2507.0831897,479092.5,6605456.5,-2484.942139,DUNLIN GP.,Burton Fm.,8.75,,2.7293996811,2.0656599998,2.5168812275,86.942405701,,0.3690108359,4.5657515526,97.490234375,1.1186403036,8.5,,,,0.0207053293,,,,
25/5-3,2507.2351897,479092.5,6605456.5,-2485.093994,DUNLIN GP.,Burton Fm.,8.75,,2.6911017895,2.0505695343,2.4804840088,85.508018494,,0.391679585,5.1226019859,98.310630798,1.1290166378,8.5,,,,0.0256747622,,,,
25/5-3,2507.3871897,479092.5,6605456.5,-2485.246094,DUNLIN GP.,Burton Fm.,8.75,,2.6526634693,2.038433075,2.403408289,84.738327026,,0.3882320821,5.7319812775,98.724349976,1.1692457199,8.5,,,,0.021703586,,,,
25/5-3,2507.5391897,479092.5,6605456.5,-2485.398193,DUNLIN GP.,Burton Fm.,8.755437851,,2.6078467369,2.0276498795,2.3344631195,83.702903748,,0.3748880029,5.6089730263,99.59677887,1.2280911207,8.5,,,,0.0204411969,,,,
25/5-3,2507.6911897,479092.5,6605456.5,-2485.550049,DUNLIN GP.,Burton Fm.,8.7601976395,,2.5565276146,2.0109190941,2.3208363056,84.882019043,,0.358417064,4.9715166092,100.5953064,1.2873021364,8.5,,,,0.0297501013,,,,
25/5-3,2507.8431897,479092.5,6605456.5,-2485.702148,DUNLIN GP.,Burton Fm.,8.75,,2.5571467876,1.9907442331,2.3768651485,85.821876526,,0.3587588966,4.9805798531,100.37474823,1.3342648745,8.5,,,,0.0564900525,,,,
25/5-3,2507.9951897,479092.5,6605456.5,-2485.854004,DUNLIN GP.,Burton Fm.,8.7740297318,,2.5896062851,1.9740726948,2.4220294952,88.531585693,,0.3708700836,6.073469162,100.24980927,1.3655705452,8.5,,,,0.0877175406,,,,
25/5-3,2508.1471897,479092.5,6605456.5,-2486.006104,DUNLIN GP.,Burton Fm.,8.9527225494,,2.5558896065,1.9627761841,2.4078807831,87.665245056,,0.3877204061,7.4831819534,102.40471649,1.3823785782,8.5,,,,0.1022712141,,,,
25/5-3,2508.2991897,479092.5,6605456.5,-2486.157959,DUNLIN GP.,Burton Fm.,9.1505737305,,2.5222370625,1.9637598991,2.3578753471,86.618766785,,0.3884414136,7.8543577194,103.01596069,1.3795315027,8.5,,,,0.1041763946,,,,
25/5-3,2508.4511897,479092.5,6605456.5,-2486.310059,DUNLIN GP.,Burton Fm.,8.9608755112,,2.4281227589,1.9773688316,2.3414032459,85.646102905,,0.3829815984,7.2227363586,101.807724,1.3504909277,8.5,,,,0.1073334813,,,,
25/5-3,2508.6031897,479092.5,6605456.5,-2486.462158,DUNLIN GP.,Burton Fm.,8.8177165985,,2.4183108807,1.9998676777,2.3655614853,87.497993469,,0.3773439825,6.2226119041,101.63708496,1.2985759974,8.5,,,,0.0971381217,,,,
25/5-3,2508.7551897,479092.5,6605456.5,-2486.614014,DUNLIN GP.,Burton Fm.,8.7919740677,,2.5267519951,2.0267055035,2.401705265,87.386077881,,0.3737481236,5.2630629539,100.65579224,1.2436162233,8.5,,,,0.0680018887,,,,
25/5-3,2508.9071897,479092.5,6605456.5,-2486.766113,DUNLIN GP.,Burton Fm.,8.7677822113,,2.6183056831,2.0454514027,2.4682941437,84.615318298,,0.3707418144,4.4297351837,99.564575195,1.2074654102,8.5,,,,0.0492888354,,,,
25/5-3,2509.0591897,479092.5,6605456.5,-2486.917969,DUNLIN GP.,Burton Fm.,8.812253952,,2.7930095196,2.0616030693,2.5090100765,82.201766968,,0.3661510348,4.122592926,99.270629883,1.2053524256,8.5,,,,0.0309711881,,,,
25/5-3,2509.2111897,479092.5,6605456.5,-2487.070068,DUNLIN GP.,Burton Fm.,8.8030643463,,2.8408250809,2.0705127716,2.5116627216,82.30443573,,0.3660466373,4.1864056587,99.062820435,1.232625246,8.5,,,,0.0138205662,,,,
25/5-3,2509.3631897,479092.5,6605456.5,-2487.222168,DUNLIN GP.,Burton Fm.,8.7599153519,,2.8829751015,2.0752229691,2.4803276062,82.300323486,,0.3707244694,4.3084907532,99.003036499,1.2654063702,8.5,,,,0.0135466,,,,
25/5-3,2509.5151897,479092.5,6605456.5,-2487.374023,DUNLIN GP.,Burton Fm.,8.7959480286,,2.8959307671,2.0821824074,2.4348564148,83.022834778,,0.35954687,4.5543384552,98.560791016,1.2694202662,8.5,,,,0.0092359576,,,,
25/5-3,2509.6671897,479092.5,6605456.5,-2487.525879,DUNLIN GP.,Burton Fm.,8.8037176132,,2.8148860931,2.0767786503,2.4072263241,83.388710022,,0.3472769558,4.4211416245,98.338264465,1.221811533,8.5,,,,0.0049556075,,,,
25/5-3,2509.8191897,479092.5,6605456.5,-2487.677734,DUNLIN GP.,Burton Fm.,8.75,,2.6983859539,2.0655765533,2.4166595936,87.919952393,,0.3458269536,4.3151922226,99.22492981,1.1278543472,8.5,,,,0.0199442692,,,,
25/5-3,2509.9711897,479092.5,6605456.5,-2487.829834,DUNLIN GP.,Burton Fm.,8.7572002411,,2.5721619129,2.0535693169,2.442769289,88.514419556,,0.3466908634,4.5427641869,98.955131531,1.0260411501,8.5,,,,0.0484692901,,,,
25/5-3,2510.1231897,479092.5,6605456.5,-2487.981934,DUNLIN GP.,Burton Fm.,8.7781877518,,2.520581007,2.0320882797,2.4391305447,88.039512634,,0.357996434,5.5607023239,97.811393738,0.9613450766,8.5,,,,0.0505937822,,,,
25/5-3,2510.2751897,479092.53125,6605456.5,-2488.133789,DUNLIN GP.,Burton Fm.,8.7773084641,,2.4917771816,1.9872426987,2.438385725,86.996002197,,0.3720606863,6.8100099564,98.782775879,0.9521611929,8.5,,,,0.0715502426,,,,
25/5-3,2510.4271897,479092.53125,6605456.5,-2488.285889,DUNLIN GP.,Burton Fm.,8.75,,2.4801752567,1.912940979,2.4194393158,88.579910278,,0.3886380196,7.10145998,99.602600098,0.9781990051,8.5,,,,0.0966534913,,,,
25/5-3,2510.5791897,479092.53125,6605456.5,-2488.437744,DUNLIN GP.,Burton Fm.,8.7708826065,,2.3928387165,1.8244731426,2.3595974445,89.417655945,,0.3939285576,6.9044556618,99.839729309,0.9998810887,8.5,,,,0.1109344587,,,,
25/5-3,2510.7311897,479092.53125,6605456.5,-2488.589844,DUNLIN GP.,Burton Fm.,9.0065488815,,2.3576581478,1.7445409298,2.310174942,87.414894104,,0.387671262,6.4580368996,99.754447937,0.97657758,8.5,,,,0.1127818748,,,,
25/5-3,2510.8831897,479092.53125,6605456.5,-2488.741943,DUNLIN GP.,Burton Fm.,9.4485616684,,2.2862153053,1.6954574585,2.3079457283,84.980621338,,0.3849247098,7.1176624298,99.60269928,0.8848217726,8.5,,,,0.1385316253,,,,
25/5-3,2511.0351897,479092.53125,6605456.5,-2488.893799,DUNLIN GP.,Burton Fm.,9.3969202042,,2.1267528534,1.6745699644,2.3079013824,83.544456482,,0.3923307657,8.020152092,101.11968994,0.732812047,8.5,,,,0.1569773555,,,,
25/5-3,2511.1871897,479092.53125,6605456.5,-2489.045898,DUNLIN GP.,Burton Fm.,9.2566690445,,1.9853181839,1.6714301109,2.2718605995,84.753105164,,0.4018588066,9.4654436111,102.81282806,0.5471291542,8.5,,,,0.148833409,,,,
25/5-3,2511.3391897,479092.53125,6605456.5,-2489.197754,DUNLIN GP.,Burton Fm.,9.1164178848,,1.8564274311,1.6743334532,2.2199449539,89.15171051,,0.4077558815,9.8564281464,102.74362946,0.3690945804,8.5,,,,0.1161197647,,,,
25/5-3,2511.4911897,479092.53125,6605456.5,-2489.349854,DUNLIN GP.,Burton Fm.,8.9761657715,,1.8852220774,1.6821849346,2.2052342892,92.795463562,,0.4129940867,9.7813739777,102.77729034,0.2655674517,8.5,,,,0.0866081715,,,,
25/5-3,2511.6431897,479092.53125,6605456.5,-2489.501953,DUNLIN GP.,Burton Fm.,8.8228654861,,2.1817653179,1.6992053986,2.278563261,92.484733582,,0.3909852505,7.8570284843,100.98947906,0.2836471498,8.5,,,,0.0616155118,,,,
25/5-3,2511.7951897,479092.53125,6605456.5,-2489.653809,DUNLIN GP.,Burton Fm.,8.6896514893,,2.5837903023,1.7192641497,2.4185991287,87.427070618,,0.3604660332,7.1071033478,97.491653442,0.4209504426,8.5,,,,0.0561074652,,,,
25/5-3,2511.9471897,479092.53125,6605456.5,-2489.805908,DUNLIN GP.,Burton Fm.,8.7145299911,,2.9799768925,1.7495268583,2.5917184353,81.864082336,,0.3486588597,7.0020756721,95.321990967,0.6488085985,8.5,,,,0.0924407616,,,,
25/5-3,2512.0991897,479092.53125,6605456.5,-2489.957764,DUNLIN GP.,Burton Fm.,8.8058214188,,3.1454586983,1.8154578209,2.591493845,75.731681824,,0.3688057065,6.6513791084,96.77571106,0.9700117111,8.5,,,,0.0992455184,,,,
25/5-3,2512.2511897,479092.53125,6605456.5,-2490.109863,DUNLIN GP.,Burton Fm.,8.916185379,,3.05762887,1.9170246124,2.484744072,72.313919067,,0.3848554492,5.8848004341,95.780471802,1.4497892857,8.5,,,,0.0819443911,,,,
25/5-3,2512.4031897,479092.53125,6605456.5,-2490.261719,DUNLIN GP.,Burton Fm.,8.8680181503,,2.6583342552,2.0317373276,2.4386320114,76.720359802,,0.3812449276,4.9088892937,91.391067505,2.121950388,8.5,,,,0.0729287639,,,,
25/5-3,2512.5551897,479092.53125,6605456.5,-2490.413818,DUNLIN GP.,Burton Fm.,8.687912941,,2.3367965221,2.1203277111,2.4583220482,87.310455322,,0.3584836423,4.5237531662,92.127944946,2.8990936279,8.5,,,,0.0690079704,,,,
25/5-3,2512.7071897,479092.53125,6605456.5,-2490.565918,DUNLIN GP.,Burton Fm.,8.6015996933,,2.3573019505,2.1659023762,2.5156722069,92.477867126,,0.3446111977,4.3801312447,94.935523987,3.5720815659,8.5,,,,0.0585578531,,,,
25/5-3,2512.8591897,479092.53125,6605456.5,-2490.717773,DUNLIN GP.,Burton Fm.,8.6015996933,,2.8143541813,2.1692168713,2.5478019714,87.567230225,,0.3282443583,4.2530088425,94.285667419,3.9112036228,8.5,,,,0.0441961065,,,,
25/5-3,2513.0111897,479092.53125,6605456.5,-2490.869873,DUNLIN GP.,Burton Fm.,8.6015996933,,3.2944886684,2.1561017036,2.5342981815,80.184112549,,0.3287539482,4.2527661324,93.29372406,3.8046729565,8.5,,,,0.0242672227,,,,
25/5-3,2513.1631897,479092.53125,6605456.5,-2491.021729,DUNLIN GP.,Burton Fm.,8.6015996933,,3.2953674793,2.1599693298,2.5416703224,78.150474548,,0.3465500474,4.2443084717,93.792114258,3.3428809643,8.5,,,,0.0321586765,,,,
25/5-3,2513.3151897,479092.53125,6605456.5,-2491.173828,DUNLIN GP.,Burton Fm.,8.6015996933,,3.0709247589,2.1898891926,2.5368797779,81.047363281,,0.3762047291,4.2959275246,96.359970093,2.8145623207,8.5,,,,0.0330279469,,,,
25/5-3,2513.4671897,479092.53125,6605456.5,-2491.325928,DUNLIN GP.,Burton Fm.,8.6015996933,,2.8908843994,2.2058627605,2.5252552032,80.939476013,,0.3878167272,4.3006958961,98.526481628,2.5977993011,8.5,,,,0.0248844866,,,,
